	mH1	mH2	mHD	mAD	mHDp	alpha	R11	R12	R13	R21	R22	R23	R31	R32	R33	vs	v	L1	L2	L3	L4	L5	L6	L7	L8	m11sq	m22sq	mssq	S	STU_chisq	T	U	b_AD_WpHDm	b_AD_ZHD	b_H1_ADAD	b_H1_HDHD	b_H1_HDpHDm	b_H1_WW	b_H1_ZZ	b_H1_Zgam	b_H1_bb	b_H1_cc	b_H1_gamgam	b_H1_gg	b_H1_mumu	b_H1_ss	b_H1_tautau	b_H1_tt	b_H2_ADAD	b_H2_H1H1	b_H2_HDHD	b_H2_HDpHDm	b_H2_WW	b_H2_ZZ	b_H2_Zgam	b_H2_bb	b_H2_cc	b_H2_gamgam	b_H2_gg	b_H2_mumu	b_H2_ss	b_H2_tautau	b_H2_tt	b_HD_WpHDm	b_HD_ZAD	b_HDp_WAD	b_HDp_WHD	c_H1VV	c_H1dd_e	c_H1ll_e	c_H1uu_e	c_H2VV	c_H2dd_e	c_H2ll_e	c_H2uu_e	hb_AD_channel	hb_AD_ncombined	hb_AD_obsratio	hb_AD_result	hb_H1_channel	hb_H1_ncombined	hb_H1_obsratio	hb_H1_result	hb_H2_channel	hb_H2_ncombined	hb_H2_obsratio	hb_H2_result	hb_HD_channel	hb_HD_ncombined	hb_HD_obsratio	hb_HD_result	hb_HDp_channel	hb_HDp_ncombined	hb_HDp_obsratio	hb_HDp_result	hb_channel	hb_result	hs_chisqMass	hs_chisqMu	hs_deltaChisq	maxEV	mu_AD_WW	mu_AD_ZZ	mu_AD_bb	mu_AD_bb_VH	mu_AD_gamgam	mu_AD_tautau	mu_H1_WW	mu_H1_ZZ	mu_H1_bb	mu_H1_bb_VH	mu_H1_gamgam	mu_H1_tautau	mu_H2_WW	mu_H2_ZZ	mu_H2_bb	mu_H2_bb_VH	mu_H2_gamgam	mu_H2_tautau	mu_HD_WW	mu_HD_ZZ	mu_HD_bb	mu_HD_bb_VH	mu_HD_gamgam	mu_HD_tautau	valid_BFB	valid_Higgs	valid_STU	valid_Uni	w_AD	w_H1	w_H2	w_HD	w_HDp	x_H1_bbH	x_H1_ggH	x_H2_bbH	x_H2_ggH
163	125.09	761.76683091347161	1242.6510262666284	80.67078348139087	1363.0968175809533	-0.12368233403688711	0.99236108548613733	0	-0.12336724043592504	0.12336724043592504	0	0.99236108548613733	0	1	0	520.46816982759572	246.21965079413738	0.39985821933239524	9.3451861953059261	180.58845523590892	-35.718071405678963	25.36406117138544	2.110455345344258	0.53941777271485181	-29.762935229936392	-85181.187955574176	415223.00652729778	-302198.44369706674	-0.024913183101743386	6106.160855674786	2.2815775414929349	0.0024538811541975044	0	0	0	0	0	0.20930207916879431	0.026176347661749616	0.0013746568659872649	0.59116871498188539	0.02894153596332117	0.0016574741513164129	0.077356751469966081	0.00022507403154881558	0.00022324940006098975	0.063574116305369868	0	0.99731832551267441	0.00071366461829181144	0	0	0.0011487542716813292	0.00056264183533544839	5.0677276968168389e-09	9.1466831472006532e-08	4.4751138550281558e-09	3.6178984541463504e-09	5.2070791843842359e-07	4.8146192416030452e-11	3.4462459126470462e-11	1.3615288963852923e-08	0.00025597472862953411	0	1	0.99797246881089974	0.0020275311891003295	0.99236108548613733	0.99236108548613733	0.99236108548613733	0.99236108548613733	0.12336724043592504	0.12336724043592504	0.12336724043592504	0.12336724043592504	0	0	0	1	545	1	0.78147583953099076	1	282	1	0.0089416697871287573	1	0	0	0	1	0	0	0	1	545	1	2.1060000000001607e-25	105.25708657073167	19.48942469223168	341.67088590728088	0	0	0	0	0	0	0.98354032235887834	0.97498269122633408	0.98755811968786666	0.98755811968786655	0.70676619782488415	0.98831123126946696	2.9943408656641737e-05	2.9922472453628993e-05	3.000943862695734e-05	3.0009438626957336e-05	0.00022092324872187739	3.0044489420798409e-05	0	0	0	0	0	0	0	0	0	0	0	0.0040101197146888467	1764.3401018409329	611.66021876435559	815.43780256113382	0.5353755069208449	43.099207511089375	5.8796979795123425e-06	0.0087922939256809118
164	125.09	912.50686935769158	589.25826980980344	715.79706120384583	594.81542839859878	-1.090469035571547	0.4620694564568939	0	-0.88684373900345637	0.88684373900345637	0	0.4620694564568939	0	1	0	1373.8158715344191	246.21965079413738	10.857528274105935	12.438193805078189	-766.92247406857814	2.506922369792485	-2.7240005132268093	0.10071593354379116	0.98977502991185506	24.954792689463787	-1263149.9024471329	51339.927925283715	-125046.23653776196	0.10893069093311124	129.8712579205646	-0.19376177074006257	-0.0031304247606746358	0.68944532916479884	0.31055467083520133	0	0	0	0.19408617207397622	0.024273371467319987	0.010454790856569774	0.54819174943882887	0.02683753525703058	0.065055217739416082	0.071733046496759892	0.00020871153019620819	0.00020701954633095396	0.058952385593571514	0	0	0.026758331780065977	0	0	0.58840301614270696	0.28989889592170959	0.00017946951254728863	3.1090643036990689e-05	1.5210860010102066e-06	0.0002120193488325609	0.00016589685503303974	1.6832998806456296e-08	1.1711729193846862e-08	4.760260178531554e-06	0.094344969905160073	0	0	0	1	0.4620694564568939	0.4620694564568939	0.4620694564568939	0.4620694564568939	0.88684373900345637	0.88684373900345637	0.88684373900345637	0.88684373900345637	0	0	0	1	877	1	4.7643426604618186	0	390	1	7.7690642427345606	0	0	0	0	1	0	0	0	1	390	0	2.1060000000001345e-25	2784.6442181063726	2698.8765562278727	1566.4670999188982	0	0	0	0	0	0	0.19773716092036084	0.19601668068596165	0.19854492428188944	0.19854492428188941	6.0143156008605843	0.19869633459280048	0.76459914465904055	0.76510969481052815	0.76835524946079758	0.76835524946079736	380.48764965480632	0.76759761221959555	0	0	0	0	0	0	0	0	0	0	4.2981037542123754	0.0009375865284965315	312.38585975542122	0	6.8976189554303324e-09	0.11607363133386885	9.3442480254587821	0.0001195072312957226	0.16321187739376392
165	125.09	238.32264329849369	154.86006200343056	1037.5980384379559	1300.2657095181758	1.5315661541972847	0.039220110790510909	0	0.99923059546311932	-0.99923059546311932	0	0.039220110790510909	0	1	0	795.44607546454529	246.21965079413738	0.93583853657186455	4.2653631547512321	203.87336935541873	-37.621834948914298	-17.363189971720619	0.024830014832396316	-0.0082340360298053077	-14.216882232650228	-25762.213037532489	8625.1180984564126	-7605.8124211113973	0.017649113328322925	25601.667466200513	4.6763259296453006	0.0040524783870163825	0	1	0	0	0	0.2076666677791992	0.025971815068122094	0.0027206117793697562	0.58654953463980197	0.02871539717991892	0.0081014686472744585	0.076752313554592888	0.00022331538377924341	0.00022150500930753924	0.063077370958633985	0	0	0	0	0	0.70457060397687021	0.29307343534957209	0.00010549638774048968	0.0012767519287504219	6.2478766995045906e-05	2.4124974840047269e-05	0.00073060075159498382	5.4995765622232821e-07	4.8169430551898775e-07	0.00015547621167504198	0	0	0	0.041781225751800391	0.95821877424819957	0.039220110790510909	0.039220110790510909	0.039220110790510909	0.039220110790510909	-0.99923059546311932	-0.99923059546311932	-0.99923059546311932	-0.99923059546311932	0	0	0	1	877	1	0.0042745235934936289	1	1169	1	26.462651802325098	0	0	0	0	1	0	0	0	1	1169	0	7.8467735625393718e-24	912.63814075186735	826.87047887336735	378.23162814018781	0	0	0	0	0	0	0.0015242759678980658	0.001511013480147498	0.0015305026896432136	0.0015305026896432134	0.0053959876034826177	0.0015316698506216532	0.99855730170152168	0.99759167215384648	0.90088983426307179	0.90088983426307179	0.75273070588731583	0.89990822895068823	0	0	0	0	0	0	0	0	0	0	334.21095525896834	6.3130941687749858e-06	3.1702209569741466	0	712.68766833227346	0.00083625105744736608	0.067320520625947719	0.058775908057975508	13.689294385295797
166	125.09	647.50353504963891	839.50420841872165	1364.0814522865089	1343.7017462988501	-1.2564178677597964	0.30922545252378886	0	-0.95098875887754741	0.95098875887754741	0	0.30922545252378886	0	1	0	147.2185695592438	246.21965079413738	6.2791375951268682	12.495461343521582	39.093707136927243	-17.246985243433265	-19.067509111114472	2.5026714544032895	3.2743929956822884	23.747706231136256	-225817.04702828988	363177.98979608365	-126374.17477052106	0.092534600660258676	267.3815006900092	-0.35002780586404131	-0.0035070928310975478	4.9392923445150426e-08	0.99999995060707658	0	0	0	0.20912144705070734	0.026153756920459802	0.0015539611647373294	0.59065852388603957	0.028916558806082664	0.0023385741951996867	0.077289990958451613	0.00022487978790247204	0.00022305673111018521	0.063519250499309315	0	0	0.10371460125981372	0	0	0.50464915358701157	0.2453376592351614	2.8781799572139756e-06	5.8593644185205497e-05	2.8668479121636404e-06	3.621154766916942e-08	0.00034181909109646266	3.0051616690738203e-08	2.2080828170488058e-08	8.4982074951758339e-06	0.14588384160337459	0	0	0	1	0.30922545252378886	0.30922545252378886	0.30922545252378886	0.30922545252378886	0.95098875887754741	0.95098875887754741	0.95098875887754741	0.95098875887754741	0	0	0	1	545	1	0.075872451828466775	1	390	1	18.341766748210127	0	0	0	0	1	0	0	0	1	390	0	2.1060000000001088e-25	759.43994190202307	673.67228002352306	94.359199208600188	0	0	0	0	0	0	0.095417540704613876	0.094587327546737182	0.095807324764775409	0.095807324764775395	0.096825818306305322	0.095880387407311612	0.80985519330974221	0.81051357950814007	0.81269216896769036	0.81269216896769048	0.335757423091948	0.81317244597559002	0	0	0	0	0	0	1	0	0	0	190.2362585572385	0.00038971158969690968	142.77347960725925	0	173.22793331974637	0.051983978591235165	4.1848539045827584	0.00077646034624205518	1.2300439292231931
167	125.09	356.71413720848233	797.34662732880906	630.3359779586533	722.15058389310457	-0.11474436816354494	0.99342408476257749	0	-0.11449274131417808	0.11449274131417808	0	0.99342408476257749	0	1	0	218.87712607143055	246.21965079413738	0.28223740499933742	13.416536270868329	-8.3947246915618177	-0.16359566118973823	3.9330585419843964	2.6255364569391428	0.23552872962029445	29.324596070420519	-14196.957195945211	73533.258961420637	-70030.405804793059	0.00062654896502428237	37.313251671319122	-0.12795275732922154	-0.00033623837891832433	0	0	0	0	0	0.20908480480324707	0.026149174260734501	0.0015886140556025925	0.59055502873476751	0.028911492048376002	0.0024784591947857046	0.077276448210852847	0.00022484038447946904	0.00022301764712308447	0.06350812066003117	0	0	0.38449494768485337	0	0	0.4040058117612339	0.18517529546496672	2.1316019752570643e-05	0.00021158251582274588	1.0353219800535348e-05	7.7584449361002545e-06	0.00053992747897917256	9.8110546431761749e-08	7.9789009168792325e-08	2.7741523680433989e-05	0.025505087986418842	0.0026188106781879169	0.99738118932181208	1	0	0.99342408476257749	0.99342408476257749	0.99342408476257749	0.99342408476257749	0.11449274131417808	0.11449274131417808	0.11449274131417808	0.11449274131417808	0	0	0	1	545	1	0.78306037144996865	1	1169	1	0.22841996653738231	1	0	0	0	1	0	0	0	1	545	1	2.1060000000001607e-25	86.520026906529139	0.75236502802914629	60.278943982348828	0	0	0	0	0	0	0.98462536040668203	0.97605828852710685	0.98864759015483117	0.98864759015483128	1.0591090968401027	0.98940153256634422	0.0080664079861841598	0.0080567557967300592	0.0080986115222208884	0.0080986115222208919	0.015165486156804841	0.0080975983506050841	0	0	0	0	0	0	0	1	0	0	0	0.004022891574626348	0.34920692680346521	5.1446385023374788	0.18785734639373824	0.53652309037943324	43.191591150196167	0.00015890830352261601	0.13765501530580943
168	125.09	347.84250754103647	243.77298953564645	1119.1449142468778	1044.2583086378486	-1.1526552254751619	0.40606240970218888	0	-0.91384534765290115	0.91384534765290115	0	0.40606240970218888	0	1	0	81.644422919908493	246.21965079413738	1.7092885665096587	11.731381845263298	31.202899890368279	-14.334892974596688	-19.679628154146251	4.9533065277501569	1.9446346792488125	23.302984854060206	-58293.338930322992	66984.641456469486	-75454.784147086903	0.047134502171416098	1551.791730825845	-1.0505408859872976	-0.0039804050844407992	3.4881418367504723e-05	0.99996511858163251	0	0	0	0.20914954379592735	0.026157270837636172	0.001527051897760113	0.59073788247068837	0.028920443922587316	0.00223165033295736	0.077300375341376668	0.00022491000187715006	0.00022308670014603495	0.063527784699043563	0	0	0.46433128625509129	0	0	0.36410132744229601	0.16619550970420016	2.0297881613375079e-05	0.00020458599875299271	1.0010900538429066e-05	4.320271170390894e-06	0.00044416965110783638	9.4443662919767084e-08	7.715279683559757e-08	2.6704479048025935e-05	0.0046616158197216526	0	0	0	1	0.40606240970218888	0.40606240970218888	0.40606240970218888	0.40606240970218888	0.91384534765290115	0.91384534765290115	0.91384534765290115	0.91384534765290115	0	0	0	1	545	1	0.13083542583427504	1	458	1	14.393408495742925	0	0	0	0	1	0	0	0	1	458	0	2.1761209693532409e-25	658.90925132059351	573.1415894420935	76.404973954906978	0	0	0	0	0	0	0.16455901253017538	0.16312721019654905	0.16523124197107822	0.16523124197107819	0.15933136560117958	0.16535724727597098	0.44955336701616622	0.44936455690186911	0.45149596191312769	0.45149596191312763	0.45279435883984165	0.45131453551800443	0	0	0	0	0	0	1	0	0	0	388.5124890029723	0.00067192389058337283	22.536036858279672	0	309.28690895168546	0.089640572742977875	7.2163137762552028	0.011224984404641784	8.3213201017292331
169	125.09	328.87942602115476	668.7477717536558	1397.7004646521816	668.80709900437614	-0.30858819576928753	0.95276330372490625	0	-0.30371382430703087	0.30371382430703087	0	0.95276330372490625	0	1	0	448.13511639485296	246.21965079413738	0.39887110165975864	5.2265742421930819	32.336290718332968	24.844639200930423	-24.847257084961832	0.49609329465416935	0.24261974671140016	-6.5047712184717632	-36452.669385556102	120284.0172981378	-57168.292312073347	0.031738308990935125	8.033764525305676	-0.0094434752341089282	-0.00028598157014470682	0.6679523053752896	0.33204769462471029	0	0	0	0.20926877576667541	0.026172182574447828	0.0014088556429353225	0.59107465031939688	0.028936930889095661	0.0017819093543661809	0.077344442738915456	0.00022503821856975219	0.00022321387741079649	0.063564000618186636	0	0	0.38115844126762644	0	0	0.42547462665406727	0.19230354944785952	2.82275564563847e-05	0.00028040282177563914	1.3720918177059343e-05	6.1917612799943654e-06	0.00044468300999106822	1.2815497314395884e-07	1.0575134388164398e-07	3.6235871627812374e-05	0.00025368678482183614	0	0	0	1	0.95276330372490625	0.95276330372490625	0.95276330372490625	0.95276330372490625	0.30371382430703087	0.30371382430703087	0.30371382430703087	0.30371382430703087	0	0	0	1	545	1	0.72034038881907148	1	1169	1	1.1309865842817475	0	0	0	0	1	0	0	0	1	1169	0	2.1060000000002117e-25	108.56544852808	22.797786649580004	156.56734037507931	0	0	0	0	0	0	0.906470453844062	0.89858339563180367	0.91017341800879159	0.91017341800879126	0.70039849858435232	0.91086751603573468	0.057118292624265592	0.057057474164387792	0.057387560699546494	0.057387560699546494	0.057828045129676743	0.057360336407907976	0	0	0	0	0	0	0	0	0	0	1204.6969171957903	0.0036970645994721576	1.7344134682247749	0	3.651916374840614e-18	0.49350219765295283	39.728290422086786	0.001556694136824085	0.86288551535643165
170	76.318470687433134	125.09	932.25158875445311	570.99896492165885	852.69421410180428	-0.76686663205671679	0.72008838966392352	0	-0.69388234670671467	0.69388234670671467	0	0.72008838966392352	0	1	0	1171.0516707355755	246.21965079413738	0.17408938243091598	18.352007348653544	87.072930170655496	-4.2729200534736815	8.9577092204924291	0.0079614295521074699	0.017022250755915295	-3.3781187797027634	-16948.841548251425	404039.58338708483	-5974.9804944741845	-0.029920713452327545	205.98804682743707	-0.38967191255826639	0.0001148900404519529	0	0	0	0	0	0.00041080005599623359	0.00011466118283221807	0	0.83581373862624286	0.040990090704552375	0.00047480305158616024	0.040416973681774812	0.00028797233217684327	0.00031623092790796702	0.081174729436930645	0	0	0	0	0	0.20929497316996543	0.026175458950578816	0.001381970742375237	0.5911486442582069	0.028940553371454531	0.0016840082545454293	0.077354125136832944	0.00022506639007764171	0.00022324182053773951	0.063571957905425594	0	0.00046890520726502571	0.99953109479273494	1	0	0.72008838966392352	0.72008838966392352	0.72008838966392352	0.72008838966392352	0.69388234670671467	0.69388234670671467	0.69388234670671467	0.69388234670671467	0	0	0	1	1	1	11.29150046424464	0	546	1	0.38207268049504023	1	0	0	0	1	0	0	0	1	1	0	2.1060000000001607e-25	336.62521832552471	250.85755644702471	199.86931079215924	0	0	0	0	0	0	0.50080019151326183	0.51642413243522578	0.51877301835250966	0.51877301835250966	0.29325247878860577	0.51880135736087662	0.4808500336205343	0.47666623238305467	0.48281432317410439	0.48281432317410433	0.35107948168935438	0.48318251725938988	0	0	0	0	0	0	0	0	0	0	0	0.0010068576218600813	0.0019606691208239545	58.473746139279015	29.917148194231192	1.2004616151400509	55.31168262535931	0.26175243161251882	21.071793947921712
171	125.09	460.33477764197647	700.5671504806005	565.04588076496373	1000.9866341269624	-0.4428656415053942	0.90352736021753555	0	-0.42853040655049424	0.42853040655049424	0	0.90352736021753555	0	1	0	398.94688742080655	246.21965079413738	0.85260579126669112	2.5668210343350646	-48.217085888344904	-19.693108516256441	2.8291956244964851	1.104980326959091	0.77360323988154689	25.483518045851653	-87407.04803244982	435572.5867793932	-111383.07786634006	-0.0070466262702660468	6434.6574764788065	2.3547127683162143	0.0036004239380260888	0	0	0	0	0	0.20899457640863831	0.026137889853835056	0.0016718843697871714	0.59030018079294311	0.028899015591678331	0.0028249734802192365	0.077243100355327429	0.00022474335692668305	0.00022292140615383626	0.063480714384490655	0	0	0.29047882572677619	0	0	0.38495216609796928	0.18238429557046115	7.8776421068872931e-06	0.00010256268969243668	5.0184399256540102e-06	5.8029299267866891e-07	0.00051562248854000216	4.9709210845372094e-08	3.8665700090298272e-08	1.4056500929772538e-05	0.14153890617569514	0	1	0.71644333058450249	0.28355666941549745	0.90352736021753555	0.90352736021753555	0.90352736021753555	0.90352736021753555	0.42853040655049424	0.42853040655049424	0.42853040655049424	0.42853040655049424	0	0	0	1	545	1	0.64772453846594436	1	390	1	3.1869023498685207	0	0	0	0	1	0	0	0	1	390	0	2.1060000000000836e-25	99.25344293208201	13.485781053582016	123.87208501938854	0	0	0	0	0	0	0.81413571732091605	0.80705204926757945	0.81746149079062069	0.81746149079062047	0.99858846933315693	0.81808488672444291	0.13019580777700199	0.12981683600163602	0.13103843003891952	0.13103843003891949	0.15326048380523227	0.13061221876380485	0	0	0	0	0	0	0	0	0	0	0	0.0033291934380552564	12.460131048302491	1.936228426064792	137.42492291921928	0.44381468085818726	35.728308037078357	0.00075386463222234883	1.1426376849051034
172	125.09	812.58725901220578	1052.2640084705215	217.01548002295704	250.77270540450996	-0.25002916688224541	0.96890520529636892	0	-0.24743221930379494	0.24743221930379494	0	0.96890520529636892	0	1	0	162.35471038681681	246.21965079413738	0.90912264484558158	15.734652613820472	-23.071298767080947	16.966537790385278	17.487493216520491	23.55285026527029	3.8661107398428003	20.054583397044311	-78510.885523631121	497915.5980342484	-427605.17609172832	0.06353282374259317	286.91009512283767	-0.38991871599468297	-0.003472636599898769	0	0	0	0	0	0.2080861791287052	0.026024281221235953	0.0024202387488797316	0.58773443440951612	0.028773405694965535	0.0064035847192475716	0.076907362349767028	0.00022376650739487484	0.00022195247575157998	0.063204794744536316	0	0.26343983415401384	0.082351651406436494	0	0.50864365168088899	0.086121065732397944	0.042280332999642144	6.7502842846759807e-07	5.916120646986799e-06	2.8944879675373043e-07	1.9047308554865899e-06	3.3034518868992804e-05	3.1459121597479982e-09	2.2288814510614658e-09	8.8963778414347147e-07	0.01712074916644617	0.65768261124070215	0.34231738875929785	1	0	0.96890520529636892	0.96890520529636892	0.96890520529636892	0.96890520529636892	0.24743221930379494	0.24743221930379494	0.24743221930379494	0.24743221930379494	0	0	0	1	877	1	2.0620161784959561	0	390	1	0.15855846245217167	1	0	0	0	1	0	0	0	1	877	0	2.1060000000002117e-25	537.71947185460681	451.9518099761068	69.766750470086748	0	0	0	0	0	0	0.93214825283859803	0.92403777609728166	0.93595611172891158	0.93595611172891147	2.6030067430861559	0.93666987163180759	0.0089099376360488852	0.0088950315552234292	0.0089341271634727579	0.0089341271634727614	0.36628820491536523	0.0089342826409908142	0	0	0	0	0	0	0	0	0	0	0	0.0038451277372993486	115.8666410279376	955.49144930615444	5.2052240184410029e-05	0.5103658723388631	41.085862827420996	1.70387054338831e-05	0.024728501383573475
173	125.09	563.84915381761368	292.35702457175728	332.07174244736069	1075.8794476431476	-1.2135503956828027	0.34969537622831437	0	-0.93686346061981607	0.93686346061981607	0	0.34969537622831437	0	1	0	607.98645340800181	246.21965079413738	4.634479055938856	8.1579347615738431	-77.695742552869234	-34.957852160520652	-0.40906183500867299	0.14233066510627071	0.66154080083298694	18.164638090531945	-262749.05964975513	155377.67816058145	-46358.75249277323	0.026422077469119738	116486.84168028863	9.9028041211566773	0.025503753168425451	0	1	0	0	0	0.20877223463737282	0.026110082698132218	0.0018672134519125297	0.58967218177961356	0.028868270974162901	0.0036887241872900971	0.077160924214462162	0.00022450426059740066	0.00022268424813208778	0.06341317954832415	0	0	0.021689756121820815	0	0	0.53559864142533187	0.25818615112895754	5.1145278436472477e-06	8.643594244295455e-05	4.2292105452804955e-06	1.8243167815470178e-07	0.00049589265917129876	4.3340939743157056e-08	3.2578346703278903e-08	1.2256079839470368e-05	0.18392126455308264	0	0	0.48208937706410826	0.51791062293589174	0.34969537622831437	0.34969537622831437	0.34969537622831437	0.34969537622831437	0.93686346061981607	0.93686346061981607	0.93686346061981607	0.93686346061981607	0	0	0	1	545	1	0.097016948242350826	1	390	1	25.840879951102227	0	0	0	0	1	0	0	0	1	390	0	2.7370887241769702e-25	681.43567954505193	595.66801766655192	210.36362254158666	0	0	0	0	0	0	0.12182367476763799	0.12076370595072951	0.12232132882813959	0.12232132882813956	0.19531946173058576	0.12241461104371829	0.85707948496788988	0.85623725864863365	0.85668613067487243	0.85668613067487231	1.9209336078109338	0.85932529392826684	0	0	0	0	0	0	0	0	0	0	9.9304572362246232e-05	0.00049922746452802443	83.664200144145894	0	613.81489066321365	0.066481196580646842	5.3519200074994373	0.0014459339399107416	2.3358566988135583
174	125.09	492.13092963907997	776.52361508977958	657.32649394253247	1286.639439019561	-1.0155044484466489	0.52719134529052769	0	-0.84974660072916064	0.84974660072916064	0	0.52719134529052769	0	1	0	860.61860292018332	246.21965079413738	2.9563967799996771	15.48153334205681	186.02395847102653	-37.539764394063312	2.8191883890035716	0.10613635478846636	0.47893812317382117	-11.06513850576367	-266980.67526837596	114448.96060395033	-53823.308963848787	0.03918969214289332	37997.330664222187	5.7007139617045528	0.0044525508040716907	0	0	0	0	0	0.20937746765204931	0.026185776116331681	0.0012943936388522469	0.5913816479491415	0.028951960410646335	0.0013786396772005112	0.077384614586214193	0.00022515510092913869	0.0002233298122275818	0.063597015056407469	0	0	0.055318871083513951	0	0	0.51015100388605894	0.24326458232097009	8.3382667430316295e-06	0.00011490450648515335	5.6222716753033922e-06	6.4027312006100134e-07	0.00061524294766100284	5.6323976809032158e-08	4.3315178091967679e-08	1.5927165967265533e-05	0.19050476763865024	0	1	0.61400711645818651	0.38599288354181355	0.52719134529052769	0.52719134529052769	0.52719134529052769	0.52719134529052769	0.84974660072916064	0.84974660072916064	0.84974660072916064	0.84974660072916064	0	0	0	1	545	1	0.22056317733345562	1	390	1	19.339990113091194	0	0	0	0	1	0	0	0	1	390	0	2.1761209693531633e-25	557.97818226296977	472.21052038446976	362.85624457077148	0	0	0	0	0	0	0.27768067909414529	0.27526462276142372	0.27881501458137814	0.27881501458137814	0.16591164626807423	0.27902763884360554	0.68089532504250683	0.68026714337267735	0.68727653819754875	0.68727653819754875	1.3619956850797661	0.68335362522091891	0	0	0	0	0	0	0	0	0	0	0	0.0011313527337229448	46.226248005074218	0.93038158090731682	447.07787511158074	0.15109691303419842	12.163718969139849	0.002206173152628662	3.4743504261267315
175	125.09	725.8410599785409	356.80143048413657	456.89586976870413	1192.9630812925243	-0.63621894902977427	0.80434804539443405	0	-0.59415841479369247	0.59415841479369247	0	0.80434804539443405	0	1	0	618.50814511507201	246.21965079413738	3.2348956601273744	18.66498162697064	179.82032100398507	-41.406966032199065	-1.3434682400783824	0.90544492382739328	1.6042315407185976	-23.393745414995543	-404907.59891113557	447102.73036065133	-221817.59050289562	-0.014765733127689241	136049.96960861655	10.668527307824268	0.020773514445295283	0	1	0	0	0	0.20938762923584106	0.026187046973989585	0.001283252519725125	0.59141034909944168	0.028953365517771515	0.0013413781594375992	0.077388370244614896	0.00022516602823879569	0.00022334065095166037	0.063600101569988188	0	0	0.062032225530225513	0.67279707252215482	0	0.15316264635565971	0.074869044363676501	5.8967434335258619e-07	1.362974533831805e-05	6.6685648025588539e-07	2.6722125241920197e-09	7.8466773212370328e-05	7.1196713679249804e-09	5.1356429238045772e-09	2.0133692463565277e-06	0.037043629882136074	0	0	0.45057877713054995	0.54942122286945005	0.80434804539443405	0.80434804539443405	0.80434804539443405	0.80434804539443405	0.59415841479369247	0.59415841479369247	0.59415841479369247	0.59415841479369247	0	0	0	1	545	1	0.51343726738662376	1	390	1	1.3529627398176556	0	0	0	0	1	0	0	0	1	390	0	2.1060000000001088e-25	250.53979978251223	164.77213790401225	352.65728042824156	0	0	0	0	0	0	0.646425108823101	0.64080066464896113	0.6490657784698638	0.64906577846986369	0.37577579974042502	0.64956075587447537	0.093525152953596022	0.093531750610381534	0.093656082699380097	0.093656082699380139	0.0047477744579528134	0.093793496754567163	0	0	0	0	0	0	0	0	0	0	0.12860741662104824	0.0026334703399245808	263.69905722997197	0	751.91325926127433	0.35172810260235005	28.315084058900929	0.00017360331844351072	0.26485832854571517
176	125.09	325.83561092002935	241.1235136511819	952.06857280903114	347.36360158651951	-1.2692053739583906	0.29703972731726747	0	-0.95486512157230008	0.95486512157230008	0	0.29703972731726747	0	1	0	1179.8469212060597	246.21965079413738	1.6195190661567009	6.4968734782730477	385.63947183512136	11.930106618562712	-13.992682588191725	0.01697829236270389	0.088381049437142853	-16.650092674054587	-110605.87934106775	19922.509007374094	-14496.232018309371	0.099562975415962193	1727.1911999751499	-1.0694251792920979	-0.0085850580773154956	0.61411429505527204	0.38588570494472801	0	0	0	0.18569045909486903	0.023223362300272304	0.0062657065947106976	0.52447825899990763	0.025676606373344738	0.10923557256395564	0.068630043005742547	0.00019968315849804445	0.00019806436588977759	0.056402243542809496	0	0	0.011648966940329705	0	0	0.67952662816341081	0.30659885088571531	0.00027902444747197891	0.00046001777074874235	2.2510026271942598e-05	0.00038124944791379059	0.0007007288740564151	2.0989565719977112e-07	1.7349330795583735e-07	5.9347889403898172e-05	0.00032229216571220281	0	0	0	1	0.29703972731726747	0.29703972731726747	0.29703972731726747	0.29703972731726747	0.95486512157230008	0.95486512157230008	0.95486512157230008	0.95486512157230008	0	0	0	1	877	1	3.3059744672518279	0	458	1	23.809148244813571	0	0	0	0	1	0	0	0	1	458	0	2.1059999999999298e-25	1703.437775212632	1617.6701133341321	795.59184190367273	0	0	0	0	0	0	0.078180391512619282	0.077500156104722301	0.078499761202969462	0.078499761202969434	4.1733299284800172	0.078559625101747882	0.90130260522158967	0.90006965034907538	0.90493605925910958	0.90493605925910936	34.102573172281616	0.90451352270458041	0	0	0	0	0	0	0	0	0	0	581.63360139350493	0.0004049775181912063	10.370541265224228	0	0.52064495117487397	0.047967614701661068	3.861525514547925	0.015974296849644114	8.5388823568222811
